@relation bugset1

@attribute loc numeric
@attribute v(g) numeric
@attribute ev(g) numeric
@attribute iv(g) numeric
@attribute n numeric
@attribute v numeric
@attribute l numeric
@attribute d numeric
@attribute i numeric
@attribute e numeric
@attribute b numeric
@attribute t numeric
@attribute lOCode numeric
@attribute lOComment numeric
@attribute lOBlank numeric
@attribute uniq_Op numeric
@attribute uniq_Opnd numeric
@attribute total_Op numeric
@attribute total_Opnd numeric
@attribute branchCount numeric
@attribute defects {false,true}

@data
8,1,1,1,24,96,0.17,5.79,16.59,555.43,0.03,30.86,7,0,1,9,7,15,9,1,true
62,3,1,3,206,1221.73,0.06,17.16,71.18,20968.33,0.41,1164.91,53,0,7,18,43,124,82,5,false
52,6,1,6,123,667.43,0.07,14.71,45.37,9818.93,0.22,545.5,42,0,6,17,26,78,45,11,false
25,2,1,2,73,374.44,0.11,9.13,41.01,3418.78,0.12,189.93,18,0,1,12,23,38,35,3,false
16,4,3,1,35,133.26,0.06,17.5,7.61,2332,0.04,129.56,9,2,2,10,4,21,14,7,false
100,4,1,4,600,4233.17,0.06,17.54,241.31,74259.84,1.41,4125.55,98,1,1,15,118,324,276,7,false
50,2,1,1,133,726.1,0.05,18.24,39.81,13244.14,0.24,735.79,32,5,8,19,25,85,48,5,false
53,13,1,9,181,1016.26,0.05,20.58,49.37,20918.07,0.34,1162.11,44,0,5,19,30,116,65,25,false
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,1,4,3,4,3,1,false
29,8,8,3,113,597.25,0.03,28.58,20.9,17071.41,0.2,948.41,24,0,3,21,18,64,49,15,false
17,1,1,1,85,404.17,0.07,13.93,29.02,5629.45,0.13,312.75,13,0,2,13,14,55,30,1,true
23,4,1,4,80,400,0.1,10.2,39.22,4080,0.13,226.67,17,0,4,12,20,46,34,7,false
11,2,1,1,19,65.73,0.16,6.13,10.73,402.59,0.02,22.37,9,0,0,7,4,12,7,3,false
42,7,1,4,116,617.34,0.05,19.9,31.01,12288.08,0.21,682.67,33,0,7,19,21,72,44,13,true
26,4,3,3,87,438.86,0.08,12.08,36.32,5302.92,0.15,294.61,17,0,7,15,18,58,29,7,true
241,38,1,2,359,2508.94,0.03,34.64,72.42,86914.56,0.84,4828.59,198,1,40,46,81,237,122,39,false
23,2,1,2,84,408.07,0.1,10.39,39.28,4239.4,0.14,235.52,18,0,2,11,18,50,34,3,false
130,29,7,27,729,5103,0.02,55.88,91.32,285170.84,1.7,15842.82,45,13,53,34,94,420,309,57,false
19,3,3,2,45,211.52,0.11,9.5,22.27,2009.44,0.07,111.64,12,2,3,13,13,26,19,5,false
25,3,1,3,58,254.75,0.11,9.35,27.25,2381.95,0.08,132.33,21,0,2,11,10,41,17,5,true
64,13,13,2,211,1256.34,0.03,30,41.88,37690.06,0.42,2093.88,54,0,10,24,38,116,95,25,true
37,5,1,4,147,765.79,0.05,21.68,35.33,16598.49,0.26,922.14,30,0,5,17,20,96,51,9,false
35,5,1,4,85,347.43,0.04,24.29,14.31,8437.69,0.12,468.76,27,2,3,10,7,51,34,9,false
39,6,4,5,112,603.94,0.05,19.83,30.46,11973.76,0.2,665.21,29,0,8,19,23,64,48,11,false
68,11,8,6,203,1108.26,0.03,29.59,37.45,32796.42,0.37,1822.02,53,2,9,17,27,109,94,21,false
2,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,2,1,2,1,1,true
49,4,3,3,139,796.18,0.07,14.4,55.28,11467.22,0.27,637.07,35,1,6,17,36,78,61,7,false
109,1,1,1,327,2030.49,0.06,15.56,130.52,31589.12,0.68,1754.95,67,20,20,13,61,181,146,1,false
19,2,1,2,24,91.38,0.25,4,22.84,365.51,0.03,20.31,10,4,3,7,7,16,8,3,false
13,2,1,2,39,171.3,0.12,8.25,20.76,1413.23,0.06,78.51,8,0,3,11,10,24,15,3,false
6,1,1,1,7,18.09,0.5,2,9.05,36.19,0.01,2,3,0,0,4,2,5,2,1,false
16,3,3,1,33,144.95,0.09,10.56,13.72,1531,0.05,85.06,1,0,4,13,8,20,13,5,false
33,5,5,2,77,391.73,0.05,20.9,18.74,8187.25,0.13,454.85,23,6,4,19,15,44,33,9,false
14,1,1,1,16,44.92,0.38,2.67,16.84,119.78,0.01,6.65,5,3,4,4,3,12,4,1,false
36,6,4,6,151,808.99,0.04,22.31,36.26,18050.6,0.27,1002.81,25,0,9,17,24,88,63,11,false
151,25,6,16,346,2148.47,0.03,39.81,53.96,85536,0.72,4752,112,6,31,26,48,199,147,46,true
24,3,1,2,56,249.73,0.09,11,22.7,2747.01,0.08,152.61,19,0,3,11,11,34,22,5,false
15,1,1,1,39,165.67,0.14,7.22,22.94,1196.5,0.06,66.47,9,0,4,10,9,26,13,1,false
29,2,1,2,93,469.13,0.07,13.63,34.41,6394.96,0.16,355.28,22,0,7,14,19,56,37,3,false
97,13,5,3,228,1016.75,0.01,70.78,14.37,71963.33,0.34,3997.96,74,12,1,13,9,130,98,25,false
47,14,14,13,185,1044.1,0.04,28.24,36.97,29487.2,0.35,1638.18,43,0,2,21,29,107,78,27,false
324,19,1,19,1743,12426.34,0.03,35.06,354.41,435698.56,4.14,24205.48,242,0,80,12,128,995,748,37,true
4,3,3,1,21,84,0.13,7.7,10.91,646.8,0.03,35.93,2,0,0,11,5,14,7,5,true
10,1,1,1,16,55.35,0.11,9,6.15,498.16,0.02,27.68,4,0,3,9,2,12,4,1,false
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
91,8,6,7,221,1247.29,0.04,26.97,46.25,33636.65,0.42,1868.7,74,0,15,19,31,133,88,15,false
145,19,12,18,392,2610.02,0.06,17.22,151.54,44953.74,0.87,2497.43,127,1,13,16,85,209,183,37,true
101,15,1,6,250,1464.5,0.02,41.81,35.03,61225.35,0.49,3401.41,74,6,16,27,31,156,96,27,false
76,5,1,4,189,1150.53,0.05,18.54,62.05,21332.75,0.38,1185.15,51,12,8,20,48,100,89,9,true
10,2,1,2,18,66.61,0.19,5.25,12.69,349.69,0.02,19.43,7,0,1,7,6,9,9,3,false
17,1,1,1,71,321.17,0.11,9.07,35.42,2911.97,0.11,161.78,11,3,1,8,15,37,34,1,false
17,2,1,2,42,189.99,0.16,6.11,31.11,1160.29,0.06,64.45,11,1,3,9,14,23,19,3,false
20,2,1,2,45,194.49,0.12,8.59,22.64,1670.82,0.06,92.82,14,0,4,9,11,24,21,3,true
42,4,1,2,103,519.57,0.04,26.4,19.68,13716.72,0.17,762.04,29,1,10,18,15,59,44,7,false
104,21,10,20,229,1272,0.08,12.84,99.08,16329.74,0.42,907.21,91,2,5,10,37,134,95,41,true
12,2,1,2,33,142.62,0.16,6.11,23.34,871.59,0.05,48.42,0,4,4,11,9,23,10,3,false
24,3,1,3,78,374.97,0.08,12,31.25,4499.68,0.12,249.98,18,0,4,12,16,46,32,5,true
10,1,1,1,28,112,0.43,2.33,48,261.32,0.04,14.52,5,0,3,4,12,14,14,1,false
56,6,5,2,154,855.41,0.03,33.39,25.62,28563.14,0.29,1586.84,38,5,11,24,23,90,64,11,true
11,3,3,2,29,125.34,0.12,8.25,15.19,1034.02,0.04,57.45,9,0,0,12,8,18,11,5,false
48,16,16,15,120,610.5,0.06,17.5,34.89,10683.67,0.2,593.54,24,17,4,14,20,70,50,31,false
122,23,1,22,296,1733.96,0.08,12.4,139.86,21497.59,0.58,1194.31,95,0,25,9,49,161,135,45,true
15,1,1,1,40,166.8,0.37,2.71,61.45,452.73,0.06,25.15,9,3,3,4,14,21,19,1,false
7,2,1,2,23,94.01,0.23,4.44,21.15,417.83,0.03,23.21,5,0,0,8,9,13,10,3,true
31,6,6,6,84,412.18,0.1,10.13,40.68,4176.02,0.14,232,24,1,2,11,19,49,35,11,false
55,7,1,5,114,575.06,0.05,18.75,30.67,10782.39,0.19,599.02,41,9,3,15,18,69,45,13,false
48,8,3,7,119,610.38,0.07,15.38,39.7,9384.66,0.2,521.37,29,7,9,15,20,78,41,15,false
5,1,1,1,14,48.43,0.33,3,16.14,145.3,0.02,8.07,3,0,0,6,5,9,5,1,false
89,6,4,5,189,1043.95,0.04,23.74,43.97,24784.89,0.35,1376.94,60,8,12,17,29,108,81,11,true
27,4,3,1,62,284.27,0.04,25,11.37,7106.69,0.09,394.82,17,6,2,16,8,37,25,7,false
136,13,11,6,344,2115.51,0.03,31.2,67.8,66012.64,0.71,3667.37,89,16,29,22,49,205,139,25,false
23,1,1,1,46,218.72,0.32,3.14,69.59,687.42,0.07,38.19,15,0,2,6,21,24,22,1,true
83,14,9,11,198,1154.91,0.05,21.35,54.09,24658.94,0.38,1369.94,66,9,6,20,37,119,79,27,true
23,3,1,1,107,525.04,0.06,15.5,33.87,8138.08,0.18,452.12,17,0,3,15,15,76,31,5,false
23,1,1,1,86,433.82,0.13,7.83,55.43,3395.1,0.14,188.62,15,0,3,10,23,50,36,1,false
17,3,1,3,60,271.41,0.12,8.36,32.47,2268.24,0.09,126.01,13,0,2,9,14,34,26,5,true
78,11,11,7,281,1704.57,0.03,29.33,58.11,50000.75,0.57,2777.82,62,8,8,22,45,161,120,21,false
12,2,1,2,27,108,0.1,10.5,10.29,1134,0.04,63,7,0,2,12,4,20,7,3,false
79,8,4,2,200,1098.37,0.04,26,42.25,28557.64,0.37,1586.54,61,4,9,18,27,122,78,15,false
82,7,4,3,81,412.08,0.06,17.73,23.24,7307.63,0.14,405.98,35,38,6,19,15,53,28,12,false
10,1,1,1,10,28.07,0.5,2,14.04,56.15,0.01,3.12,0,1,5,4,3,7,3,1,false
16,8,8,7,57,257.83,0.1,9.62,26.82,2479.26,0.09,137.74,11,2,1,10,13,32,25,15,false
112,6,1,6,229,1305.4,0.06,16.5,79.12,21539.11,0.44,1196.62,77,18,15,13,39,130,99,11,false
14,3,3,2,28,121.01,0.1,10.21,11.85,1236.07,0.04,68.67,10,0,2,13,7,17,11,5,false
162,45,40,20,416,2486.55,0.03,33.95,73.23,84426.99,0.83,4690.39,125,22,13,20,43,270,146,89,false
20,3,3,2,38,174.23,0.1,10.05,17.34,1750.21,0.06,97.23,16,2,2,13,11,21,17,5,false
21,3,3,2,60,294.41,0.1,9.94,29.62,2926.82,0.1,162.6,17,3,1,13,17,34,26,5,false
5,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,1,0,3,1,3,1,1,false
12,2,1,2,47,220.92,0.12,8.14,27.13,1798.93,0.07,99.94,8,0,2,12,14,28,19,3,false
131,16,4,3,410,2606.6,0.03,39.1,66.66,101926.9,0.87,5662.61,95,10,23,24,58,225,189,31,false
18,4,1,2,56,256.76,0.07,13.59,18.89,3489.57,0.09,193.87,11,0,3,13,11,33,23,7,false
41,2,1,2,149,781.94,0.08,13.24,59.06,10353.48,0.26,575.19,31,1,7,11,27,84,65,3,false
29,1,1,1,103,445.16,0.07,14.73,30.23,6555.97,0.15,364.22,16,1,10,9,11,67,36,1,false
18,2,1,2,56,249.73,0.1,10,24.97,2497.28,0.08,138.74,13,0,3,11,11,36,20,3,false
45,11,3,3,105,566.19,0.04,23.33,24.27,13211.18,0.19,733.95,29,7,6,24,18,70,35,19,true
26,4,4,4,80,388.64,0.06,16.8,23.13,6529.13,0.13,362.73,19,0,5,14,15,44,36,7,false
23,3,1,3,93,442.2,0.09,11.5,38.45,5085.35,0.15,282.52,18,0,3,9,18,47,46,5,true
7,1,1,1,12,36,0.33,3,12,108,0.01,6,5,0,0,4,4,6,6,1,false
40,4,1,4,159,780.2,0.05,19.25,40.53,15018.77,0.26,834.38,33,0,5,10,20,82,77,5,false
21,3,1,3,58,272.63,0.09,11.57,23.56,3154.67,0.09,175.26,16,0,3,12,14,31,27,5,false
6,1,1,1,23,89.86,0.36,2.75,32.68,247.11,0.03,13.73,4,0,0,5,10,12,11,1,false
8,2,1,1,17,58.81,0.14,7,8.4,411.67,0.02,22.87,6,0,0,7,4,9,8,3,false
18,4,1,2,33,142.62,0.14,7,20.37,998.37,0.05,55.46,13,0,3,10,10,19,14,7,false
68,13,12,9,183,1057.99,0.04,28.26,37.44,29896.72,0.35,1660.93,52,6,5,24,31,110,73,25,false
14,1,1,1,39,156,0.1,10,15.6,1560,0.05,86.67,9,0,3,10,6,27,12,1,false
34,6,5,2,83,432.38,0.06,16.89,25.6,7302.5,0.14,405.69,20,5,5,19,18,51,32,11,false
11,1,1,1,40,178.38,0.15,6.67,26.76,1189.18,0.06,66.07,3,2,4,10,12,24,16,1,false
10,2,1,1,16,55.35,0.21,4.8,11.53,265.68,0.02,14.76,6,0,2,6,5,8,8,3,false
17,3,3,1,27,102.8,0.08,12.5,8.22,1284.98,0.03,71.39,12,0,3,10,4,17,10,5,false
32,4,4,4,79,408.42,0.09,11.07,36.89,4521.84,0.14,251.21,23,1,5,15,21,48,31,7,false
12,2,1,2,27,110.36,0.14,7.31,15.09,807.02,0.04,44.83,7,0,3,9,8,14,13,3,false
60,6,1,6,159,897.37,0.06,17.16,52.31,15395.56,0.3,855.31,43,0,9,18,32,98,61,10,false
25,5,1,3,68,330.34,0.08,12.59,26.23,4160.25,0.11,231.13,20,0,3,13,16,37,31,9,true
14,1,1,1,26,106.27,0.18,5.63,18.89,597.79,0.04,33.21,8,1,2,9,8,16,10,1,false
9,2,1,1,13,44.97,0.28,3.6,12.49,161.9,0.01,8.99,5,0,2,6,5,7,6,3,false
6,1,1,1,11,30.88,0.38,2.67,11.58,82.35,0.01,4.57,1,2,0,4,3,7,4,1,false
58,5,1,4,180,1005.29,0.04,23.91,42.04,24040.37,0.34,1335.58,43,8,5,19,29,107,73,9,false
41,8,6,5,113,620.58,0.07,14.27,43.49,8854.34,0.21,491.91,35,0,4,17,28,66,47,15,false
30,3,1,3,74,373.29,0.09,11.05,33.77,4125.77,0.12,229.21,23,2,2,14,19,44,30,5,false
21,2,1,2,52,235.23,0.1,9.82,23.96,2309.48,0.08,128.3,14,0,5,12,11,34,18,3,false
10,3,3,2,29,125.34,0.11,9,13.93,1128.02,0.04,62.67,7,0,1,12,8,17,12,5,false
17,2,1,1,37,169.64,0.13,8,21.21,1357.15,0.06,75.4,11,0,3,12,12,21,16,3,false
13,3,1,3,32,125.02,0.13,8,15.63,1000.16,0.04,55.56,8,0,1,8,7,18,14,5,false
5,1,1,1,12,41.51,0.29,3.5,11.86,145.3,0.01,8.07,3,0,0,7,4,8,4,1,false
21,2,1,2,36,144,0.11,9.17,15.71,1320,0.05,73.33,15,1,3,10,6,25,11,3,false
126,22,22,1,256,1380.43,0.02,56.89,24.26,78539.39,0.46,4363.3,85,27,11,23,19,162,94,37,false
71,4,1,3,298,1490,0.02,66.3,22.47,98787,0.5,5488.17,59,0,7,17,15,181,117,7,false
15,3,1,3,36,147.15,0.06,18,8.17,2648.68,0.05,147.15,0,0,3,12,5,21,15,5,false
66,10,5,3,233,1408.34,0.04,23.48,59.99,33065.46,0.47,1836.97,59,0,5,20,46,125,108,19,false
33,2,1,1,17,60.94,0.17,6,10.16,365.67,0.02,20.31,9,0,22,8,4,11,6,3,false
22,5,1,3,69,341.84,0.07,15,22.79,5127.59,0.11,284.87,16,0,3,15,16,37,32,9,false
18,4,4,3,52,247.25,0.04,23.75,10.41,5872.29,0.08,326.24,15,0,1,19,8,32,20,7,true
23,1,1,1,111,471.52,0.07,14.55,32.42,6858.47,0.16,381.03,15,0,5,8,11,71,40,1,false
28,2,1,2,65,305.53,0.12,8.57,35.65,2618.82,0.1,145.49,24,0,2,12,14,45,20,5,false
14,1,1,1,34,141.78,0.19,5.2,27.26,737.24,0.05,40.96,8,0,0,8,10,21,13,1,false
23,2,1,2,46,202.05,0.17,6,33.67,1212.28,0.07,67.35,16,0,2,9,12,30,16,3,false
31,5,1,4,89,432.36,0.07,13.41,32.24,5798.71,0.14,322.15,23,0,6,12,17,51,38,9,false
18,4,1,1,36,147.15,0.06,15.6,9.43,2295.52,0.05,127.53,11,1,2,12,5,23,13,7,false
19,3,1,3,49,211.77,0.12,8.18,25.88,1732.7,0.07,96.26,15,0,1,9,11,29,20,5,false
19,3,3,2,74,376.47,0.09,11.2,33.61,4216.49,0.13,234.25,16,0,1,14,20,42,32,5,false
16,4,1,1,45,191.16,0.08,13.06,14.63,2496.98,0.06,138.72,11,1,1,11,8,26,19,7,false
62,10,8,9,138,739.34,0.05,18.24,40.53,13485.6,0.25,749.2,46,6,8,16,25,81,57,19,false
76,2,1,2,419,2504.48,0.03,34.89,71.77,87390.38,0.83,4855.02,63,0,13,16,47,214,205,3,false
38,4,1,1,165,911.39,0.04,24.28,37.54,22126.47,0.3,1229.25,0,11,10,19,27,96,69,6,false
20,10,10,10,84,379.98,0.08,12.83,29.61,4876.4,0.13,270.91,15,0,3,11,12,56,28,19,false
15,2,1,2,41,180.09,0.08,13,13.85,2341.11,0.06,130.06,12,0,3,13,8,25,16,3,false
24,3,1,2,109,454.52,0.02,56,8.11,25453.22,0.15,1414.07,21,0,1,14,4,77,32,5,true
22,1,1,1,51,212.67,0.17,6,35.44,1276,0.07,70.89,11,4,5,6,12,27,24,1,false
22,2,1,2,51,216.64,0.14,7,30.95,1516.51,0.07,84.25,17,2,1,7,12,27,24,3,false
6,1,1,1,14,50.19,0.29,3.5,14.34,175.66,0.02,9.76,4,0,0,7,5,9,5,1,false
12,4,3,3,38,178.62,0.14,7.29,24.52,1301.35,0.06,72.3,7,0,3,12,14,21,17,7,false
55,14,9,5,366,2272.66,0.02,49.74,45.69,113051.62,0.76,6280.65,1,23,23,31,43,228,138,27,false
39,3,1,2,117,634.87,0.07,14.22,44.64,9029.3,0.21,501.63,25,7,4,16,27,69,48,5,false
13,5,5,3,51,233.83,0.06,15.83,14.77,3702.36,0.08,205.69,10,0,1,15,9,32,19,9,true
16,5,1,2,69,293.11,0.04,23.14,12.67,6783.33,0.1,376.85,13,0,1,12,7,42,27,9,false
62,10,1,7,159,851.85,0.04,28.35,30.05,24149.97,0.28,1341.66,46,5,9,21,20,105,54,18,false
17,1,1,1,43,182.66,0.17,5.82,31.39,1062.75,0.06,59.04,11,0,2,8,11,27,16,1,true
26,4,4,3,57,274.02,0.12,8.41,32.58,2304.99,0.09,128.05,13,0,4,11,17,31,26,7,false
34,2,1,2,83,407.27,0.1,9.67,42.13,3936.96,0.14,218.72,20,6,6,12,18,54,29,3,false
92,9,1,4,476,2811.68,0.02,54.92,51.19,154426.11,0.94,8579.23,82,1,5,21,39,272,204,17,false
40,11,1,2,88,477.51,0.07,14.32,33.35,6837.09,0.16,379.84,38,0,0,21,22,58,30,13,false
45,5,1,2,73,374.44,0.08,13.22,28.32,4950.9,0.12,275.05,35,0,8,17,18,45,28,6,false
29,5,1,2,84,430.86,0.05,19.59,22,8439.78,0.14,468.88,19,1,4,18,17,47,37,9,false
41,4,4,4,200,1221.7,0.04,24.19,50.51,29548.21,0.41,1641.57,32,3,4,26,43,120,80,7,true
33,6,6,3,91,470.46,0.06,18,26.14,8468.34,0.16,470.46,24,2,3,18,18,55,36,11,false
25,3,1,1,83,399.01,0.06,16.03,24.89,6397.47,0.13,355.41,18,0,4,13,15,46,37,5,false
11,1,1,1,15,49.83,0.27,3.75,13.29,186.86,0.02,10.38,5,2,2,6,4,10,5,1,false
51,7,1,6,111,609.6,0.05,21.04,28.97,12828.01,0.2,712.67,37,4,5,22,23,67,44,11,false
135,11,1,9,352,2317.91,0.05,18.58,124.77,43059.58,0.77,2392.2,92,14,24,18,78,191,161,21,true
10,2,1,1,22,85.95,0.21,4.81,17.86,413.64,0.03,22.98,6,0,2,7,8,11,11,3,false
6,1,1,1,3,4.75,2,0.5,9.51,2.38,0,0.13,2,0,0,1,2,1,2,1,false
7,2,1,2,10,30,0.3,3.33,9,100,0.01,5.56,5,0,0,5,3,6,4,3,false
12,2,1,1,42,159.91,0.13,7.88,20.31,1259.28,0.05,69.96,9,0,1,6,8,21,21,3,false
141,17,1,15,475,3113.43,0.02,55.25,56.35,172016.99,1.04,9556.5,107,9,22,34,60,280,195,24,false
6,1,1,1,9,28.53,0.33,3,9.51,85.59,0.01,4.75,3,0,0,6,3,6,3,1,false
29,1,1,1,121,668.35,0.12,8.64,77.33,5776.46,0.22,320.91,22,0,5,11,35,66,55,1,false
27,6,1,6,85,425,0.07,13.5,31.48,5737.5,0.14,318.75,23,0,1,16,16,58,27,7,false
37,6,5,2,60,297.25,0.05,19.79,15.02,5883.11,0.1,326.84,21,10,4,19,12,35,25,11,false
11,1,1,1,49,200.29,0.2,5,40.06,1001.43,0.07,55.63,9,0,0,5,12,25,24,1,false
22,5,3,5,98,502.67,0.05,19.59,25.66,9846.41,0.17,547.02,16,0,4,18,17,61,37,9,false
38,9,8,1,98,498.57,0.04,25.97,19.2,12946.24,0.17,719.24,32,0,4,19,15,57,41,17,false
20,1,1,1,76,369.21,0.17,5.9,62.53,2180.08,0.12,121.12,14,0,0,8,21,45,31,1,false
34,6,1,6,146,771.67,0.08,12,64.31,9260.02,0.26,514.45,4,0,10,12,27,92,54,11,false
11,1,1,1,24,83.03,0.13,7.88,10.54,653.83,0.03,36.32,5,2,2,7,4,15,9,1,false
18,2,1,2,48,214.05,0.09,10.8,19.82,2311.77,0.07,128.43,15,0,1,12,10,30,18,3,true
13,3,3,1,27,110.36,0.08,12,9.2,1324.34,0.04,73.57,10,0,1,12,5,17,10,5,false
32,4,1,4,66,310.23,0.15,6.89,45.03,2137.13,0.1,118.73,22,1,7,8,18,35,31,7,true
12,1,1,1,34,141.78,0.15,6.5,21.81,921.55,0.05,51.2,7,0,3,9,9,21,13,1,false
7,3,1,1,17,60.94,0.2,4.9,12.44,298.63,0.02,16.59,3,1,1,7,5,10,7,5,false
41,10,10,4,120,638.63,0.03,28.72,22.23,18342.91,0.21,1019.05,32,0,5,22,18,73,47,19,true
52,4,1,4,121,664.51,0.09,11.5,57.78,7641.91,0.22,424.55,35,7,7,15,30,75,46,7,false
20,4,1,2,31,131.69,0.15,6.86,19.2,902.99,0.04,50.17,15,0,3,12,7,23,8,7,false
109,13,11,6,223,1300.73,0.03,30.91,42.08,40204.52,0.43,2233.58,55,36,16,24,33,138,85,25,false
25,3,1,3,81,421.97,0.08,11.93,35.36,5034.82,0.14,279.71,21,0,1,15,22,46,35,5,false
47,1,1,1,174,877.72,0.07,15,58.51,13165.87,0.29,731.44,27,1,17,11,22,114,60,1,true
24,2,1,1,53,216.64,0.1,9.78,22.16,2118.21,0.07,117.68,17,2,3,8,9,31,22,3,false
22,3,1,2,53,239.75,0.1,10.08,23.78,2417.47,0.08,134.3,12,5,3,11,12,31,22,5,false
18,2,1,2,39,165.67,0.11,9.43,17.57,1562.02,0.06,86.78,11,0,4,12,7,28,11,3,true
27,2,1,1,77,385,0.08,12.06,31.94,4641.39,0.13,257.85,11,3,4,14,18,46,31,3,false
19,2,1,1,60,240,0.06,15.43,15.56,3702.86,0.08,205.71,14,0,3,9,7,36,24,3,true
8,2,1,2,8,22.46,0.4,2.5,8.98,56.15,0.01,3.12,4,0,2,5,2,6,2,3,false
130,28,24,9,475,2891.54,0.03,35.63,81.17,103011.29,0.96,5722.85,91,18,18,20,48,304,171,55,true
6,1,1,1,24,96,0.17,5.83,16.46,560,0.03,31.11,4,0,0,10,6,17,7,1,false
57,5,1,3,141,765.1,0.05,18.63,41.06,14257.41,0.26,792.08,34,10,11,17,26,84,57,9,true
133,16,1,7,440,2402.15,0.02,44.57,53.9,107055.81,0.8,5947.55,99,6,26,14,30,249,191,31,true
35,1,1,1,94,451.89,0.11,9,50.21,4067.02,0.15,225.95,20,7,6,9,19,56,38,1,false
14,2,1,1,51,239.72,0.11,9.5,25.23,2277.36,0.08,126.52,2,7,7,13,13,32,19,3,false
13,1,1,1,17,60.94,0.25,4,15.24,243.78,0.02,13.54,6,0,5,6,6,9,8,1,false
29,2,1,2,95,466.15,0.11,9,51.79,4195.39,0.16,233.08,19,0,8,9,21,53,42,3,false
15,2,1,1,42,178.41,0.1,9.63,18.54,1717.22,0.06,95.4,0,0,3,11,8,28,14,3,false
22,3,1,3,58,275.78,0.1,10,27.58,2757.83,0.09,153.21,14,3,2,12,15,33,25,5,false
94,5,1,3,365,2016.1,0.02,47.69,42.27,96152.47,0.67,5341.8,75,0,17,20,26,241,124,9,false
11,3,1,2,39,165.67,0.09,11.69,14.17,1936.26,0.06,107.57,9,0,0,11,8,22,17,5,true
12,4,3,3,27,112.59,0.15,6.87,16.37,774.04,0.04,43,11,0,1,10,8,16,11,7,false
29,5,4,5,100,516.99,0.08,12.72,40.65,6574.8,0.17,365.27,23,0,4,13,23,55,45,9,false
63,11,1,11,174,877.72,0.02,42.6,20.6,37391.07,0.29,2077.28,48,9,3,18,15,103,71,12,false
10,3,3,3,49,218.51,0.11,9.39,23.27,2051.59,0.07,113.98,8,0,0,13,9,36,13,5,false
5,1,1,1,7,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2,0,1,5,2,5,2,1,false
20,2,1,2,27,108,0.22,4.5,24,486,0.04,27,13,2,3,8,8,18,9,3,false
47,3,1,1,150,937.19,0.06,15.65,59.87,14671.27,0.31,815.07,0,39,14,21,55,68,82,5,false
14,4,4,1,33,140.18,0.07,14.08,9.95,1974.22,0.05,109.68,10,0,2,13,6,20,13,7,false
21,7,7,6,80,400,0.06,17.5,22.86,7000,0.13,388.89,18,0,1,16,16,45,35,13,false
14,2,1,1,21,77.71,0.21,4.67,16.65,362.64,0.03,20.15,11,0,1,7,6,13,8,3,false
13,1,1,1,29,120.93,0.31,3.25,37.21,393.02,0.04,21.83,6,0,2,6,12,16,13,1,false
33,10,1,7,142,739.74,0.03,30.59,24.18,22627.41,0.25,1257.08,26,0,5,20,17,90,52,19,false
21,4,1,1,60,275.1,0.06,16.55,16.63,4551.62,0.09,252.87,17,0,2,13,11,32,28,7,false
99,3,1,3,265,1684.75,0.07,14.78,114.02,24894.09,0.56,1383,58,5,14,15,67,133,132,5,false
18,3,3,2,38,176.47,0.08,12.44,14.18,2196.03,0.06,122,13,3,2,16,9,24,14,5,false
27,1,1,1,37,154.29,0.22,4.5,34.29,694.29,0.05,38.57,9,5,4,6,12,19,18,1,true
5,3,1,2,14,51.81,0.18,5.63,9.21,291.41,0.02,16.19,3,0,0,9,4,9,5,5,false
80,13,10,11,244,1397.61,0.03,37.18,37.59,51967.89,0.47,2887.11,51,17,7,23,30,147,97,25,true
61,8,1,3,99,465.34,0.04,24.55,18.96,11422.07,0.16,634.56,27,24,8,15,11,63,36,15,true
32,6,4,5,95,451.71,0.06,15.47,29.2,6987.46,0.15,388.19,26,0,4,11,16,50,45,11,false
33,5,1,5,107,544.36,0.05,19,28.65,10342.81,0.18,574.6,23,1,7,17,17,69,38,9,false
58,10,6,3,258,1536.18,0.03,30.73,49.99,47209.52,0.51,2622.75,47,1,10,21,41,138,120,19,false
27,5,1,4,62,276.48,0.11,9.35,29.58,2584.07,0.09,143.56,19,0,2,9,13,35,27,9,false
6,1,1,1,19,65.73,0.19,5.25,12.52,345.08,0.02,19.17,3,0,0,7,4,13,6,1,false
12,1,1,1,29,100.32,0.25,4,25.08,401.29,0.03,22.29,6,2,2,4,7,15,14,1,false
14,1,1,1,29,118.54,0.18,5.63,21.07,666.77,0.04,37.04,7,2,2,9,8,19,10,1,true
39,6,1,6,145,781.89,0.03,32.45,24.1,25372.2,0.26,1409.57,24,6,7,22,20,86,59,11,false
9,3,1,1,25,89.62,0.14,7,12.8,627.37,0.03,34.85,5,1,1,6,6,11,14,5,false
13,2,1,2,27,110.36,0.11,9.17,12.04,1011.65,0.04,56.2,10,0,1,11,6,17,10,3,false
57,20,19,3,210,1159.95,0.04,24.75,46.87,28708.71,0.39,1594.93,28,18,9,18,28,133,77,39,false
